ID,site.ID,region,region.ID,subregion (NA),subregion.ID (NA),year,season.phase,season.phase.ID,type,type.ID,sex,sex.ID,INF.status,Affiliation,State,City,Zipcode,Date Collected,Date Sampled,Date Processed,Method,Notes,UGA MyID,TAG #,OE score,,,,,,,,,,,,,,,,,,,
20066,123,coastal overwintering,4,southeast,3,1,Feb,7,A,2,M,2,0,Dara Satterfield,SC,"Mount Pleasant, SC",32346,2/20/2012,2/20/2012,2012,tape,,,PER 087,0,,,,,,,,,,,,,,,,,,,
20067,123,coastal overwintering,4,southeast,3,1,Feb,7,A,2,M,2,0,Dara Satterfield,SC,"Mount Pleasant, SC",32346,2/20/2012,2/20/2012,2012,tape,,,PER 088,0,,,,,,,,,,,,,,,,,,,
20069,123,coastal overwintering,4,southeast,3,1,Feb,7,A,2,M,2,0,Dara Satterfield,SC,"Mount Pleasant, SC",32346,2/21/2012,2/21/2012,2012,tape,recap,,PJR 817,1,,,,,,,,,,,,,,,,,,,
20070,123,coastal overwintering,4,southeast,3,1,Feb,7,A,2,M,2,0,Dara Satterfield,SC,"Mount Pleasant, SC",32346,2/21/2012,2/21/2012,2012,tape,recap,,PNC 728,1,,,,,,,,,,,,,,,,,,,
20072,123,coastal overwintering,4,southeast,3,1,Feb,7,A,2,M,2,0,Dara Satterfield,SC,"Mount Pleasant, SC",32346,2/21/2012,2/21/2012,2012,tape,,,PER 089,1,,,,,,,,,,,,,,,,,,,
20074,123,coastal overwintering,4,southeast,3,1,Feb,7,A,2,F,1,0,Dara Satterfield,SC,"Mount Pleasant, SC",32346,2/21/2012,2/21/2012,2012,tape,recap,,PCN 815,1,,,,,,,,,,,,,,,,,,,
20075,123,coastal overwintering,4,southeast,3,1,Feb,7,A,2,M,2,0,Dara Satterfield,SC,"Mount Pleasant, SC",32346,2/22/2012,2/22/2012,2012,tape,,,PER 093,2,,,,,,,,,,,,,,,,,,,
20076,123,coastal overwintering,4,southeast,3,1,Feb,7,A,2,M,2,0,Dara Satterfield,SC,"Mount Pleasant, SC",32346,2/22/2012,2/22/2012,2012,tape,,,PER 094,1,,,,,,,,,,,,,,,,,,,
20077,123,coastal overwintering,4,southeast,3,1,Feb,7,A,2,M,2,0,Dara Satterfield,SC,"Mount Pleasant, SC",32346,2/22/2012,2/22/2012,2012,tape,recap,,PCN 919,2,,,,,,,,,,,,,,,,,,,
20078,123,coastal overwintering,4,southeast,3,1,Feb,7,A,2,M,2,0,Dara Satterfield,SC,"Mount Pleasant, SC",32346,2/22/2012,2/22/2012,2012,tape,recap,,PCN 967,2,,,,,,,,,,,,,,,,,,,
20079,123,coastal overwintering,4,southeast,3,1,Feb,7,A,2,M,2,0,Dara Satterfield,SC,"Mount Pleasant, SC",32346,2/22/2012,2/22/2012,2012,tape,recap,,PCN 924,1,,,,,,,,,,,,,,,,,,,
20081,123,coastal overwintering,4,southeast,3,1,Feb,7,A,2,M,2,0,Dara Satterfield,SC,"Mount Pleasant, SC",32346,2/22/2012,2/22/2012,2012,tape,recap,,PCN 964,2,,,,,,,,,,,,,,,,,,,
88,123,coastal overwintering,4,southeast,3,1,Feb,7,A,2,M,2,1,,SC,"Mount Pleasant, SC",32346,2/15/2012,2/15/2012,2012,tape,Tagged Patriot's Point 12/31/2011; 2nd capture; recaptured again on 2/20 (#59 in Dara's book),,PBL 490,3,,,,,,,,,,,,,,,,,,,
89,123,coastal overwintering,4,southeast,3,1,Feb,7,A,2,M,2,1,,SC,"Mount Pleasant, SC",32346,2/15/2012,2/15/2012,2012,tape,Tagged Patriot's Point 12/31/2011; 5th capture; recaptured again 2/20 (#62 in Dara's book),,PBL 523,3,,,,,,,,,,,,,,,,,,,
90,123,coastal overwintering,4,southeast,3,1,Feb,7,A,2,M,2,1,,SC,"Mount Pleasant, SC",32346,2/15/2012,2/15/2012,2012,tape,Ex-larva James Is. emerged indoors 2/09/12; Tagged Patriot's Point 2/10/2012; 1st recovery,,PCN 982,3,,,,,,,,,,,,,,,,,,,
94,123,coastal overwintering,4,southeast,3,1,Feb,7,A,2,M,2,1,,SC,"Mount Pleasant, SC",32346,2/15/2012,2/15/2012,2012,tape,Tagged Patriot's Point 12/25/2011; 6th capture; recaptured again 2/18,,PNC 720,3,,,,,,,,,,,,,,,,,,,
20073,123,coastal overwintering,4,southeast,3,1,Feb,7,A,2,M,2,1,Dara Satterfield,SC,"Mount Pleasant, SC",32346,2/21/2012,2/21/2012,2012,tape,recap,,PNC 706,3,,,,,,,,,,,,,,,,,,,
20080,123,coastal overwintering,4,southeast,3,1,Feb,7,A,2,M,2,1,Dara Satterfield,SC,"Mount Pleasant, SC",32346,2/22/2012,2/22/2012,2012,tape,recap,,PCN 890,3,,,,,,,,,,,,,,,,,,,
30317,124,coastal overwintering,4,southeast,3,1,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/14/2011,12/14/2011,8/26/2012,tape,alternate OE score=0,,,0,,,,,,,,,,,,,,,,,,,
30318,124,coastal overwintering,4,southeast,3,1,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/14/2011,12/14/2011,8/26/2012,tape,alternate OE score=0,,,0,,,,,,,,,,,,,,,,,,,
30320,124,coastal overwintering,4,southeast,3,1,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/14/2011,12/14/2011,8/26/2012,tape,alternate OE score=2,,,1,,,,,,,,,,,,,,,,,,,
30321,124,coastal overwintering,4,southeast,3,1,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/14/2011,12/14/2011,8/26/2012,tape,alternate OE score=2,,,1,,,,,,,,,,,,,,,,,,,
30323,124,coastal overwintering,4,southeast,3,1,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/14/2011,12/14/2011,8/26/2012,tape,alternate OE score=2,,,1,,,,,,,,,,,,,,,,,,,
30324,124,coastal overwintering,4,southeast,3,1,Dec,5,A,2,F,1,0,,FL,Alligator Point,32346,12/15/2011,12/15/2011,8/26/2012,tape,alternate OE score=2,,,1,,,,,,,,,,,,,,,,,,,
30325,124,coastal overwintering,4,southeast,3,1,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/15/2011,12/15/2011,8/26/2012,tape,large abdomen; alternate OE score=0,,,0,,,,,,,,,,,,,,,,,,,
30326,124,coastal overwintering,4,southeast,3,1,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/15/2011,12/15/2011,8/26/2012,tape,alternate OE score=0,,,0,,,,,,,,,,,,,,,,,,,
30327,124,coastal overwintering,4,southeast,3,1,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/15/2011,12/15/2011,8/26/2012,tape,large abdomen; alternate OE score=0,,,0,,,,,,,,,,,,,,,,,,,
30328,124,coastal overwintering,4,southeast,3,1,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/15/2011,12/15/2011,8/26/2012,tape,alternate OE score=1,,,1,,,,,,,,,,,,,,,,,,,
30329,124,coastal overwintering,4,southeast,3,1,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/15/2011,12/15/2011,8/26/2012,tape,alternate OE score=2,,,1,,,,,,,,,,,,,,,,,,,
30330,124,coastal overwintering,4,southeast,3,1,Dec,5,A,2,F,1,0,,FL,Alligator Point,32346,12/15/2011,12/15/2011,8/26/2012,tape,tattered wings; alternate OE score=2,,,1,,,,,,,,,,,,,,,,,,,
30331,124,coastal overwintering,4,southeast,3,1,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/15/2011,12/15/2011,8/26/2012,tape,large abdomen; alternate OE score=2,,,1,,,,,,,,,,,,,,,,,,,
30332,124,coastal overwintering,4,southeast,3,1,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/15/2011,12/15/2011,8/26/2012,tape,tattered wings; alternate OE score=2,,,1,,,,,,,,,,,,,,,,,,,
30333,124,coastal overwintering,4,southeast,3,1,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/16/2011,12/16/2011,8/26/2012,tape,alternate OE score=0,,,0,,,,,,,,,,,,,,,,,,,
30334,124,coastal overwintering,4,southeast,3,1,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/17/2011,12/17/2011,8/26/2012,tape,large abdomen; alternate OE score=0,,,0,,,,,,,,,,,,,,,,,,,
30335,124,coastal overwintering,4,southeast,3,1,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/17/2011,12/17/2011,8/26/2012,tape,alternate OE score=0,,,0,,,,,,,,,,,,,,,,,,,
30336,124,coastal overwintering,4,southeast,3,1,Dec,5,A,2,F,1,0,,FL,Alligator Point,32346,12/17/2011,12/17/2011,8/26/2012,tape,a bit ragged but plump; after 3 pm; alternate OE score=1,,,1,,,,,,,,,,,,,,,,,,,
30337,124,coastal overwintering,4,southeast,3,1,Dec,5,A,2,F,1,0,,FL,Alligator Point,32346,12/17/2011,12/17/2011,8/26/2012,tape,alternate OE score=1,,,1,,,,,,,,,,,,,,,,,,,
30338,124,coastal overwintering,4,southeast,3,1,Dec,5,A,2,F,1,0,,FL,Alligator Point,32346,12/17/2011,12/17/2011,8/26/2012,tape,alternate OE score=0,,,0,,,,,,,,,,,,,,,,,,,
30339,124,coastal overwintering,4,southeast,3,1,Dec,5,A,2,F,1,0,,FL,Alligator Point,32346,12/17/2011,12/17/2011,8/26/2012,tape,alternate OE score=1,,,1,,,,,,,,,,,,,,,,,,,
30340,124,coastal overwintering,4,southeast,3,1,Dec,5,A,2,F,1,0,,FL,Alligator Point,32346,12/18/2011,12/18/2011,8/26/2012,tape,large abdomen; alternate OE score=0,,,0,,,,,,,,,,,,,,,,,,,
30341,124,coastal overwintering,4,southeast,3,1,Dec,5,A,2,F,1,0,,FL,Alligator Point,32346,12/18/2011,12/18/2011,8/26/2012,tape,large abdomen; alternate OE score=2,,,1,,,,,,,,,,,,,,,,,,,
30342,124,coastal overwintering,4,southeast,3,1,Dec,5,A,2,F,1,0,,FL,Alligator Point,32346,12/18/2011,12/18/2011,8/26/2012,tape,thin abdomen; alternate OE score=0,,,0,,,,,,,,,,,,,,,,,,,
30343,124,coastal overwintering,4,southeast,3,1,Dec,5,A,2,F,1,0,,FL,Alligator Point,32346,12/18/2011,12/18/2011,8/26/2012,tape,large abdomen; alternate OE score=0,,,0,,,,,,,,,,,,,,,,,,,
30344,124,coastal overwintering,4,southeast,3,1,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/19/2011,12/19/2011,8/26/2012,tape,large abdomen; alternate OE score=2,,,1,,,,,,,,,,,,,,,,,,,
30345,124,coastal overwintering,4,southeast,3,1,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/19/2011,12/19/2011,8/26/2012,tape,large abdomen; alternate OE score=2,,,1,,,,,,,,,,,,,,,,,,,
30141,124,coastal overwintering,4,southeast,3,1,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/27/2011,12/27/2011,2/27/2012,tape,tattered wings; small abdomen; alternate OE score=0,,,0,,,,,,,,,,,,,,,,,,,
30142,124,coastal overwintering,4,southeast,3,1,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/28/2011,12/28/2011,2/27/2012,tape,alternate OE score=1,,,1,,,,,,,,,,,,,,,,,,,
30143,124,coastal overwintering,4,southeast,3,1,Dec,5,A,2,F,1,0,,FL,Alligator Point,32346,12/28/2011,12/28/2011,2/27/2012,tape,wedge out of wing (missing?); alternate OE score=0,,,0,,,,,,,,,,,,,,,,,,,
30144,124,coastal overwintering,4,southeast,3,1,Dec,5,A,2,F,1,0,,FL,Alligator Point,32346,12/29/2011,12/29/2011,2/27/2012,tape,alternate OE score=0,,,0,,,,,,,,,,,,,,,,,,,
30145,124,coastal overwintering,4,southeast,3,1,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/29/2011,12/29/2011,2/27/2012,tape,tattered wings; plump; 12/31/11 recap; alternate OE score=0,,,0,,,,,,,,,,,,,,,,,,,
30146,124,coastal overwintering,4,southeast,3,1,Dec,5,A,2,F,1,0,,FL,Alligator Point,32346,12/29/2011,12/29/2011,2/27/2012,tape,good shape; alternate OE score=0,,,0,,,,,,,,,,,,,,,,,,,
30147,124,coastal overwintering,4,southeast,3,1,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/29/2011,12/29/2011,2/27/2012,tape,good shape; alternate OE score=0,,,0,,,,,,,,,,,,,,,,,,,
30148,124,coastal overwintering,4,southeast,3,1,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/31/2011,12/31/2011,2/27/2012,tape,good shape; plump; alternate OE score=0,,,0,,,,,,,,,,,,,,,,,,,
30149,124,coastal overwintering,4,southeast,3,1,Jan,6,A,2,M,2,0,,FL,Alligator Point,32346,1/1/2012,1/1/2012,2/27/2012,tape,good shape; plump; alternate OE score=0,,,0,,,,,,,,,,,,,,,,,,,
30150,124,coastal overwintering,4,southeast,3,1,Jan,6,A,2,M,2,0,,FL,Alligator Point,32346,1/1/2012,1/1/2012,2/27/2012,tape,good shape; alternate OE score=2,,,1,,,,,,,,,,,,,,,,,,,
30151,124,coastal overwintering,4,southeast,3,1,Jan,6,A,2,M,2,0,,FL,Alligator Point,32346,1/9/2012,1/9/2012,2/27/2012,tape,good shape; plump; alternate OE score=1,,,1,,,,,,,,,,,,,,,,,,,
30152,124,coastal overwintering,4,southeast,3,1,Jan,6,A,2,M,2,0,,FL,Alligator Point,32346,1/15/2012,1/15/2012,2/27/2012,tape,thin abdomen; alternate OE score=0,,,0,,,,,,,,,,,,,,,,,,,
30153,124,coastal overwintering,4,southeast,3,1,Jan,6,A,2,F,1,0,,FL,Alligator Point,32346,1/16/2012,1/16/2012,2/27/2012,tape,plump; alternate OE score=3,,,2,,,,,,,,,,,,,,,,,,,
30154,124,coastal overwintering,4,southeast,3,1,Jan,6,A,2,F,1,0,,FL,Alligator Point,32346,1/16/2012,1/16/2012,2/27/2012,tape,plump; alternate OE score=0,,,0,,,,,,,,,,,,,,,,,,,
30155,124,coastal overwintering,4,southeast,3,1,Jan,6,A,2,M,2,0,,FL,Alligator Point,32346,1/28/2012,1/28/2012,2/27/2012,tape,alternate OE score=0,,,0,,,,,,,,,,,,,,,,,,,
30319,124,coastal overwintering,4,southeast,3,1,Dec,5,A,2,F,1,1,,FL,Alligator Point,32346,12/14/2011,12/14/2011,8/26/2012,tape,alternate OE score=4,,,3,,,,,,,,,,,,,,,,,,,
30322,124,coastal overwintering,4,southeast,3,1,Dec,5,A,2,M,2,1,,FL,Alligator Point,32346,12/14/2011,12/14/2011,8/26/2012,tape,tattered condition; important note: spores appear oblong; alternate OE score=4,,,3,,,,,,,,,,,,,,,,,,,
15044,124,coastal overwintering,4,southeast,3,2,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/2/2012,12/2/2012,1/16/2013,tape,,htlu10,,0,,,,,,,,,,,,,,,,,,,
15045,124,coastal overwintering,4,southeast,3,2,Dec,5,A,2,F,1,0,,FL,Alligator Point,32346,12/2/2012,12/2/2012,1/16/2013,tape,ragged,htlu10,,0,,,,,,,,,,,,,,,,,,,
15046,124,coastal overwintering,4,southeast,3,2,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/2/2012,12/2/2012,1/16/2013,tape,plump,htlu10,,0,,,,,,,,,,,,,,,,,,,
15047,124,coastal overwintering,4,southeast,3,2,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/2/2012,12/2/2012,1/16/2013,tape,,htlu10,,0,,,,,,,,,,,,,,,,,,,
15049,124,coastal overwintering,4,southeast,3,2,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/2/2012,12/2/2012,1/16/2013,tape,,htlu10,,0,,,,,,,,,,,,,,,,,,,
15050,124,coastal overwintering,4,southeast,3,2,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/2/2012,12/2/2012,1/16/2013,tape,,htlu10,,0,,,,,,,,,,,,,,,,,,,
15051,124,coastal overwintering,4,southeast,3,2,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/2/2012,12/2/2012,1/16/2013,tape,,htlu10,,0,,,,,,,,,,,,,,,,,,,
15052,124,coastal overwintering,4,southeast,3,2,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/2/2012,12/2/2012,1/16/2013,tape,plump,htlu10,,0,,,,,,,,,,,,,,,,,,,
15053,124,coastal overwintering,4,southeast,3,2,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/2/2012,12/2/2012,1/16/2013,tape,A few scales missing,htlu10,,0,,,,,,,,,,,,,,,,,,,
15054,124,coastal overwintering,4,southeast,3,2,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/2/2012,12/2/2012,1/16/2013,tape,,htlu10,,0,,,,,,,,,,,,,,,,,,,
15055,124,coastal overwintering,4,southeast,3,2,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/2/2012,12/2/2012,1/16/2013,tape,,htlu10,,0,,,,,,,,,,,,,,,,,,,
15056,124,coastal overwintering,4,southeast,3,2,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/2/2012,12/2/2012,1/16/2013,tape,,htlu10,,0,,,,,,,,,,,,,,,,,,,
15057,124,coastal overwintering,4,southeast,3,2,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/2/2012,12/2/2012,1/16/2013,tape,,htlu10,,0,,,,,,,,,,,,,,,,,,,
15058,124,coastal overwintering,4,southeast,3,2,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/2/2012,12/2/2012,1/16/2013,tape,,htlu10,,0,,,,,,,,,,,,,,,,,,,
15059,124,coastal overwintering,4,southeast,3,2,Dec,5,A,2,F,1,0,,FL,Alligator Point,32346,12/2/2012,12/2/2012,1/16/2013,tape,,htlu10,,0,,,,,,,,,,,,,,,,,,,
15060,124,coastal overwintering,4,southeast,3,2,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/2/2012,12/2/2012,1/16/2013,tape,tattered wing,htlu10,,0,,,,,,,,,,,,,,,,,,,
15061,124,coastal overwintering,4,southeast,3,2,Dec,5,A,2,F,1,0,,FL,Alligator Point,32346,12/3/2012,12/3/2012,1/16/2013,tape,Very thin abdomen,htlu10,,0,,,,,,,,,,,,,,,,,,,
15062,124,coastal overwintering,4,southeast,3,2,Dec,5,A,2,F,1,0,,FL,Alligator Point,32346,12/3/2012,12/3/2012,1/16/2013,tape,very fat abdomen,htlu10,,0,,,,,,,,,,,,,,,,,,,
15063,124,coastal overwintering,4,southeast,3,2,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/3/2012,12/3/2012,1/16/2013,tape,,htlu10,,0,,,,,,,,,,,,,,,,,,,
15064,124,coastal overwintering,4,southeast,3,2,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/3/2012,12/3/2012,1/16/2013,tape,,htlu10,,0,,,,,,,,,,,,,,,,,,,
15065,124,coastal overwintering,4,southeast,3,2,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/3/2012,12/3/2012,1/16/2013,tape,,htlu10,,0,,,,,,,,,,,,,,,,,,,
15066,124,coastal overwintering,4,southeast,3,2,Dec,5,A,2,F,1,0,,FL,Alligator Point,32346,12/3/2012,12/3/2012,5/21/2013,tape,,jefoha,,0,,,,,,,,,,,,,,,,,,,
15067,124,coastal overwintering,4,southeast,3,2,Dec,5,A,2,F,1,0,,FL,Alligator Point,32346,12/3/2012,12/3/2012,1/16/2013,tape,,htlu10,,0,,,,,,,,,,,,,,,,,,,
15068,124,coastal overwintering,4,southeast,3,2,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/3/2012,12/3/2012,1/16/2013,tape,,htlu10,,0,,,,,,,,,,,,,,,,,,,
15069,124,coastal overwintering,4,southeast,3,2,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/3/2012,12/3/2012,1/16/2013,tape,,htlu10,,0,,,,,,,,,,,,,,,,,,,
15070,124,coastal overwintering,4,southeast,3,2,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/3/2012,12/3/2012,1/16/2013,tape,,htlu10,,0,,,,,,,,,,,,,,,,,,,
15071,124,coastal overwintering,4,southeast,3,2,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/3/2012,12/3/2012,1/16/2013,tape,,htlu10,,0,,,,,,,,,,,,,,,,,,,
15072,124,coastal overwintering,4,southeast,3,2,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/3/2012,12/3/2012,1/16/2013,tape,,htlu10,,0,,,,,,,,,,,,,,,,,,,
15073,124,coastal overwintering,4,southeast,3,2,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/3/2012,12/3/2012,1/16/2013,tape,,htlu10,,0,,,,,,,,,,,,,,,,,,,
15074,124,coastal overwintering,4,southeast,3,2,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/3/2012,12/3/2012,1/16/2013,tape,,htlu10,,0,,,,,,,,,,,,,,,,,,,
15075,124,coastal overwintering,4,southeast,3,2,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/3/2012,12/3/2012,1/16/2013,tape,,htlu10,,0,,,,,,,,,,,,,,,,,,,
15076,124,coastal overwintering,4,southeast,3,2,Dec,5,A,2,F,1,0,,FL,Alligator Point,32346,12/5/2012,12/5/2012,1/16/2013,tape,,htlu10,,0,,,,,,,,,,,,,,,,,,,
15077,124,coastal overwintering,4,southeast,3,2,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/5/2012,12/5/2012,1/16/2013,tape,,htlu10,,0,,,,,,,,,,,,,,,,,,,
15078,124,coastal overwintering,4,southeast,3,2,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/5/2012,12/5/2012,1/16/2013,tape,,htlu10,,0,,,,,,,,,,,,,,,,,,,
15079,124,coastal overwintering,4,southeast,3,2,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/5/2012,12/5/2012,1/16/2013,tape,,htlu10,,0,,,,,,,,,,,,,,,,,,,
15080,124,coastal overwintering,4,southeast,3,2,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/5/2012,12/5/2012,1/16/2013,tape,,htlu10,,0,,,,,,,,,,,,,,,,,,,
15587,124,coastal overwintering,4,southeast,3,2,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/9/2012,12/9/2012,4/3/2013,tape,,htlu10,,0,,,,,,,,,,,,,,,,,,,
15588,124,coastal overwintering,4,southeast,3,2,Dec,5,A,2,F,1,0,,FL,Alligator Point,32346,12/9/2012,12/9/2012,4/3/2013,tape,,htlu10,,1,,,,,,,,,,,,,,,,,,,
15589,124,coastal overwintering,4,southeast,3,2,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/9/2012,12/9/2012,4/3/2013,tape,,htlu10,,0,,,,,,,,,,,,,,,,,,,
15590,124,coastal overwintering,4,southeast,3,2,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/9/2012,12/9/2012,4/3/2013,tape,,htlu10,,0,,,,,,,,,,,,,,,,,,,
15591,124,coastal overwintering,4,southeast,3,2,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/10/2012,12/10/2012,4/3/2013,tape,,htlu10,,0,,,,,,,,,,,,,,,,,,,
15592,124,coastal overwintering,4,southeast,3,2,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/10/2012,12/10/2012,4/3/2013,tape,,htlu10,,0,,,,,,,,,,,,,,,,,,,
15593,124,coastal overwintering,4,southeast,3,2,Dec,5,A,2,F,1,0,,FL,Alligator Point,32346,12/10/2012,12/10/2012,4/3/2013,tape,,htlu10,,0,,,,,,,,,,,,,,,,,,,
15594,124,coastal overwintering,4,southeast,3,2,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/10/2012,12/10/2012,4/3/2013,tape,good condition,htlu10,,0,,,,,,,,,,,,,,,,,,,
15595,124,coastal overwintering,4,southeast,3,2,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/17/2012,12/17/2012,4/3/2013,tape,good condition,htlu10,,0,,,,,,,,,,,,,,,,,,,
15596,124,coastal overwintering,4,southeast,3,2,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/17/2012,12/17/2012,4/3/2013,tape,tattooed wing,htlu10,,1,,,,,,,,,,,,,,,,,,,
15597,124,coastal overwintering,4,southeast,3,2,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/19/2012,12/19/2012,4/3/2013,tape,worn scales,htlu10,,0,,,,,,,,,,,,,,,,,,,
15598,124,coastal overwintering,4,southeast,3,2,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/19/2012,12/19/2012,4/3/2013,tape,,htlu10,,0,,,,,,,,,,,,,,,,,,,
15599,124,coastal overwintering,4,southeast,3,2,Dec,5,A,2,F,1,0,,FL,Alligator Point,32346,12/19/2012,12/19/2012,4/3/2013,tape,worn scales,htlu10,,1,,,,,,,,,,,,,,,,,,,
15600,124,coastal overwintering,4,southeast,3,2,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/19/2012,12/19/2012,4/3/2013,tape,ragged,htlu10,,2,,,,,,,,,,,,,,,,,,,
15601,124,coastal overwintering,4,southeast,3,2,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/19/2012,12/19/2012,4/3/2013,tape,ragged,htlu10,,1,,,,,,,,,,,,,,,,,,,
15602,124,coastal overwintering,4,southeast,3,2,Dec,5,A,2,F,1,0,,FL,Alligator Point,32346,12/19/2012,12/19/2012,4/3/2013,tape,plump/ good condition,htlu10,,0,,,,,,,,,,,,,,,,,,,
15603,124,coastal overwintering,4,southeast,3,2,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/19/2012,12/19/2012,4/3/2013,tape,good condition,htlu10,,1,,,,,,,,,,,,,,,,,,,
15604,124,coastal overwintering,4,southeast,3,2,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/19/2012,12/19/2012,4/3/2013,tape,"ragged, torn wing",htlu10,,0,,,,,,,,,,,,,,,,,,,
15605,124,coastal overwintering,4,southeast,3,2,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/19/2012,12/19/2012,4/3/2013,tape,torn wing,htlu10,,0,,,,,,,,,,,,,,,,,,,
15606,124,coastal overwintering,4,southeast,3,2,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/19/2012,12/19/2012,4/3/2013,tape,good condition,htlu10,,0,,,,,,,,,,,,,,,,,,,
15607,124,coastal overwintering,4,southeast,3,2,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/19/2012,12/19/2012,4/3/2013,tape,missing part of hindwing,htlu10,,1,,,,,,,,,,,,,,,,,,,
15608,124,coastal overwintering,4,southeast,3,2,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/19/2012,12/19/2012,4/3/2013,tape,ragged,htlu10,,2,,,,,,,,,,,,,,,,,,,
15609,124,coastal overwintering,4,southeast,3,2,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/21/2012,12/21/2012,4/3/2013,tape,good condition,htlu10,,2,,,,,,,,,,,,,,,,,,,
15610,124,coastal overwintering,4,southeast,3,2,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/22/2012,12/22/2012,4/3/2013,tape,good condition,htlu10,,0,,,,,,,,,,,,,,,,,,,
15611,124,coastal overwintering,4,southeast,3,2,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/22/2012,12/22/2012,4/3/2013,tape,torn left wing,htlu10,,0,,,,,,,,,,,,,,,,,,,
15612,124,coastal overwintering,4,southeast,3,2,Dec,5,A,2,M,2,0,,FL,Alligator Point,32346,12/22/2012,12/22/2012,4/3/2013,tape,good condition,htlu10,,0,,,,,,,,,,,,,,,,,,,
